49525.5556, 5940.5556
49738.8889, 6345.0
49608.3333, 6405.8333
49796.6667, 6155.5556
49828.6111, 5764.7222
49757.7778, 6353.3333
49716.3889, 6490.0
49533.3333, 6316.6667
49616.6667, 6233.3333
49501.3889, 6352.7778
50053.3333, 5919.1667
49967.7778, 5890.2778
49623.6111, 6136.3889
49650.0, 6050.0
49968.8889, 5931.9444
49988.8889, 5999.1667
50140.5556, 6023.8889
49938.6111, 6156.1111
49850.0, 6116.6667
49541.3889, 6021.6667
49750.0, 6200.0
49719.7222, 6200.0
49511.1111, 5873.8889
50155.5556, 6053.3333
49816.9444, 6088.0556
49888.0556, 6067.7778
49523.8889, 6342.2222
49538.0556, 6284.1667
50137.2222, 6075.0
49566.6667, 6116.6667
49600.0, 6150.0
49866.6667, 6216.6667
49963.6111, 6124.1667
49540.8333, 6200.8333
49833.3333, 6382.7778
50104.4444, 5946.1111
49972.7778, 5941.9444
50038.3333, 5989.4444
49691.3889, 6388.3333
49816.6667, 6250.0
49944.1667, 5785.8333
49710.0, 6500.2778
49854.4444, 6095.0
49800.0, 5866.6667
49658.3333, 6137.2222
49926.6667, 6173.6111
49555.0, 6287.5
49788.8889, 6286.6667
49816.6667, 6300.0
49985.2778, 6126.6667
49836.6667, 5906.3889
49803.0556, 6000.0
49935.0, 6208.8889
49769.7222, 5982.2222
50075.5556, 6046.6667
50001.6667, 6145.5556
50121.1111, 6000.2778
49628.6111, 6278.0556
49717.7778, 6010.2778
50064.4444, 5883.0556
50046.1111, 5878.0556
49570.8333, 6280.5556
49960.2778, 5860.8333
49916.6667, 5783.3333
49894.4444, 6163.6111
49700.0, 6433.3333
49475.8333, 6042.2222
49950.5556, 5796.1111
49897.5, 6183.3333
49911.3889, 5995.5556
49561.9444, 6221.6667
49903.0556, 5780.0
49620.5556, 6073.3333
49967.2222, 6167.7778
50078.8889, 5958.0556
49676.9444, 6123.8889
49696.1111, 5920.2778
49811.3889, 6478.3333
49661.3889, 5919.1667
49536.3889, 6029.4444
49830.0, 6171.9444
49816.6667, 5866.6667
49562.7778, 6364.4444
49581.3889, 5966.9444
49965.0, 5826.6667
49701.1111, 5967.2222
49628.0556, 6104.4444
50010.5556, 6026.6667
49641.9444, 6239.4444
50018.0556, 5948.8889
49853.0556, 6187.2222
49716.6667, 6133.3333
49830.5556, 5854.4444
49722.7778, 5927.5
49511.6667, 6356.9444
49746.1111, 5971.9444
49716.6667, 6216.6667
49620.5556, 6268.6111
49797.7778, 6159.1667
49605.8333, 6258.8889
49582.5, 5956.3889
49744.1667, 6170.8333
49718.8889, 6092.2222
49683.3333, 5950.0
50181.6667, 6025.2778
49933.0556, 6063.6111
49990.5556, 5857.5
49578.3333, 6058.8889
50010.2778, 5852.2222
49506.3889, 6012.7778
49830.5556, 6098.6111
49590.0, 6316.1111
49471.6667, 6365.8333
49775.0, 6360.5556
49893.6111, 6044.7222
49792.2222, 5975.8333
49804.1667, 6253.8889
49548.0556, 5928.8889
50099.4444, 5997.5
49613.3333, 6218.8889
49695.2778, 5870.5556
49727.2222, 5986.3889
50080.0, 5975.5556
49460.8333, 6033.0556
49955.8333, 5924.7222
49786.6667, 6096.1111
49797.7778, 6504.1667
49662.5, 6302.7778
49691.9444, 6002.2222
49794.4444, 5821.6667
49866.9444, 5773.3333
49834.7222, 5742.7778
49622.7778, 6107.7778
49741.6667, 6114.4444
49548.8889, 6317.2222
49546.3889, 5856.3889
49542.2222, 6150.0
49567.7778, 6285.0
49574.7222, 6034.7222
50036.6667, 6131.1111
50055.8333, 6083.6111
49531.1111, 5847.2222
49682.5, 6289.1667
49779.7222, 5935.2778
49546.3889, 5840.8333
49751.6667, 5957.5
49734.1667, 6319.4444
49916.9444, 6011.9444
49850.2778, 5901.3889
50057.7778, 6037.5
49746.6667, 6260.2778
49545.0, 6366.9444
49488.6111, 6351.6667
49868.6111, 6267.7778
49797.2222, 5953.8889
49773.6111, 5928.0556
49765.5556, 5890.8333
49562.5, 6008.8889
49749.7222, 6083.0556
49656.9444, 6233.6111
49830.8333, 5845.0
49960.8333, 6143.0556
49616.6667, 6166.6667
49717.5, 6120.2778
49801.6667, 5939.1667
49673.3333, 6400.8333
49791.1111, 5934.7222
49770.2778, 6109.1667
49549.4444, 6000.2778
49994.4444, 6013.0556
50012.7778, 6091.3889
49916.6667, 6000.0
49616.6667, 6133.3333
49779.7222, 5809.4444
49558.3333, 5880.5556
49811.6667, 5765.8333
49524.4444, 6129.7222
50107.2222, 6007.7778
49778.8889, 6441.3889
49783.8889, 5904.4444
49657.2222, 6000.2778
49668.3333, 6330.2778
49676.1111, 6315.5556
49616.6667, 6266.6667
49596.3889, 6260.0
50016.6667, 5860.8333
49950.0, 6066.6667
49833.3333, 6100.0
49730.2778, 5843.8889
49833.3333, 6016.6667
49513.6111, 5896.1111
49577.5, 5910.8333
49777.5, 6150.5556
49848.0556, 6035.5556
50007.2222, 6146.6667
49646.6667, 6400.5556
49768.6111, 5820.0
50156.6667, 5978.6111
49653.6111, 6241.1111
49941.3889, 5882.7778
49675.2778, 6008.8889
